invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,raw_json
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0268,westeurope,42.699,1.6,68.3,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0269,westeurope,28.477,3.668,104.45,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0270,southeastasia,1.31,246.015,322.28,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0271,eastus,38.611,4.487,173.23,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0272,southeastasia,1.76,153.494,270.15,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0273,westeurope,22.266,0.535,11.92,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0274,southeastasia,48.486,0.852,41.3,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0275,southeastasia,5.18,36.367,188.38,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0276,westeurope,33.392,4.283,143.02,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0277,westeurope,3.995,14.796,59.11,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0278,southeastasia,48.742,0.695,33.88,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0279,westeurope,17.681,9.904,175.12,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0280,southeastasia,42.16,0.889,37.49,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0281,westeurope,48.292,1.354,65.4,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0282,southeastasia,34.814,1.598,55.64,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0283,eastus,18.351,4.789,87.89,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0284,southeastasia,33.547,6.92,232.15,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0285,southeastasia,46.785,4.483,209.75,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0286,southeastasia,34.578,4.192,144.95,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0287,westeurope,48.403,0.94,45.49,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0288,southeastasia,12.271,7.676,94.19,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0289,westeurope,21.35,14.08,300.61,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0290,westeurope,19.412,5.934,115.19,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0291,westeurope,36.529,1.369,50.02,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0292,southeastasia,24.624,5.547,136.59,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0293,southeastasia,49.057,1.693,83.05,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0294,southeastasia,7.952,18.174,144.52,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0295,eastus,11.833,7.479,88.5,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0296,eastus,13.627,17.446,237.73,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0297,eastus,32.493,1.794,58.28,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0298,westeurope,40.056,2.591,103.8,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0299,southeastasia,41.664,3.969,165.38,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0300,southeastasia,26.032,6.576,171.19,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0301,eastus,18.837,4.731,89.12,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0302,westeurope,14.37,18.269,262.53,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0303,eastus,11.555,7.168,82.83,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0304,westeurope,16.591,5.389,89.41,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0305,westeurope,13.019,19.258,250.72,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0306,southeastasia,9.267,30.464,282.31,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0307,southeastasia,31.376,6.987,219.23,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0308,westeurope,30.225,0.173,5.22,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0309,westeurope,16.18,0.552,8.93,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0310,westeurope,7.58,13.737,104.13,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0311,eastus,8.695,30.95,269.11,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0312,westeurope,9.68,18.284,176.99,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0313,eastus,4.465,1.33,5.94,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0314,southeastasia,2.598,45.758,118.88,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0315,eastus,16.825,9.114,153.35,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0316,eastus,36.381,10.435,379.64,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0317,eastus,37.434,1.176,44.03,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0318,westeurope,39.617,9.055,358.74,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0319,westeurope,43.944,0.867,38.12,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0320,southeastasia,43.218,3.223,139.29,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0321,southeastasia,35.328,4.436,156.71,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0322,southeastasia,22.54,6.154,138.72,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0323,westeurope,11.233,36.039,404.83,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0324,eastus,1.142,36.392,41.56,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0325,southeastasia,18.496,13.059,241.54,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0326,westeurope,0.509,34.794,17.71,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0327,eastus,10.803,5.963,64.42,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0328,eastus,48.821,2.75,134.27,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0329,eastus,23.672,0.314,7.44,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0330,southeastasia,11.459,4.505,51.62,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0331,eastus,29.88,10.78,322.12,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0332,eastus,46.546,1.243,57.86,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0333,eastus,37.585,3.734,140.35,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0334,eastus,43.033,0.59,25.38,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0335,southeastasia,20.815,2.584,53.79,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0336,westeurope,7.458,28.315,211.17,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0337,westeurope,49.141,5.537,272.1,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0338,westeurope,29.444,1.767,52.02,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0339,southeastasia,33.285,1.475,49.08,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0340,westeurope,13.13,13.418,176.18,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0341,southeastasia,41.382,2.798,115.79,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0342,southeastasia,7.338,21.436,157.3,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0343,eastus,35.407,1.635,57.89,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0344,eastus,30.074,1.727,51.94,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0345,southeastasia,16.314,15.522,253.23,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0346,eastus,2.111,64.586,136.34,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0347,southeastasia,36.967,7.285,269.32,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0348,westeurope,44.261,3.098,137.11,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0349,westeurope,39.285,9.036,354.97,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0350,eastus,26.409,8.961,236.65,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0351,southeastasia,38.765,3.304,128.07,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0352,westeurope,0.074,2646.351,195.83,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0353,eastus,39.08,2.879,112.5,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0354,eastus,24.887,9.673,240.72,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0355,eastus,22.912,9.538,218.53,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0356,westeurope,32.648,2.157,70.43,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0357,westeurope,6.524,25.248,164.72,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0358,southeastasia,13.286,7.364,97.84,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0359,westeurope,28.403,5.874,166.85,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0360,westeurope,7.537,24.049,181.26,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0361,westeurope,39.099,11.872,464.18,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0362,southeastasia,26.659,1.991,53.08,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0363,eastus,24.623,4.517,111.21,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0364,westeurope,10.247,15.511,158.94,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0365,eastus,49.376,3.471,171.4,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0366,eastus,17.235,5.048,87.0,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0367,southeastasia,12.983,28.983,376.28,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0368,eastus,20.784,1.666,34.62,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0369,westeurope,31.538,3.471,109.48,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0370,southeastasia,11.564,26.909,311.17,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0371,eastus,47.682,0.711,33.91,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0372,westeurope,9.268,2.181,20.21,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0373,westeurope,6.972,38.451,268.08,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0374,westeurope,38.809,6.503,252.36,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0375,eastus,0.117,959.915,112.31,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0376,westeurope,38.036,4.423,168.23,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0377,westeurope,32.384,10.048,325.41,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0378,southeastasia,47.768,5.509,263.15,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0379,southeastasia,32.975,2.836,93.51,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0380,westeurope,1.16,298.414,346.16,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0381,eastus,15.832,13.211,209.15,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0382,eastus,27.481,6.902,189.68,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0383,eastus,7.035,13.834,97.32,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0384,westeurope,11.277,17.948,202.4,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0385,southeastasia,38.099,0.749,28.52,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0386,westeurope,35.776,2.31,82.63,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0387,westeurope,39.113,7.351,287.53,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0388,southeastasia,20.782,14.82,307.99,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0389,westeurope,42.61,0.788,33.56,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0390,westeurope,9.154,3.66,33.5,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0391,southeastasia,9.556,14.459,138.17,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0392,southeastasia,34.05,2.466,83.96,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0393,westeurope,49.38,3.939,194.53,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0394,eastus,19.299,1.892,36.52,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0395,southeastasia,17.601,16.256,286.12,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0396,southeastasia,28.328,9.876,279.76,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0397,eastus,24.115,8.659,208.81,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0398,southeastasia,41.705,4.011,167.27,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0399,eastus,35.592,0.348,12.37,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0400,eastus,11.805,3.059,36.11,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0401,eastus,45.937,1.928,88.55,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0402,eastus,24.801,9.202,228.21,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0403,eastus,6.124,5.255,32.18,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0404,southeastasia,23.009,10.681,245.77,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0405,westeurope,33.168,6.509,215.88,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0406,westeurope,29.378,5.01,147.18,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0407,southeastasia,26.688,6.549,174.77,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0408,southeastasia,37.326,3.035,113.28,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0409,southeastasia,15.653,9.532,149.21,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0410,southeastasia,42.973,0.627,26.94,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0411,westeurope,5.946,29.783,177.09,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0412,southeastasia,26.48,4.589,121.52,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0413,southeastasia,8.273,24.059,199.04,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0414,westeurope,32.136,3.298,105.99,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0415,eastus,21.623,7.141,154.41,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0416,eastus,3.476,4.399,15.29,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0417,westeurope,48.884,1.736,84.84,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0418,westeurope,3.438,54.034,185.77,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0419,westeurope,1.492,152.681,227.8,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0420,westeurope,30.645,1.136,34.81,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0421,westeurope,38.534,2.485,95.74,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0422,westeurope,15.855,7.974,126.43,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0423,eastus,6.324,16.428,103.89,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0424,eastus,26.543,7.261,192.74,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0425,eastus,6.759,29.726,200.92,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0426,westeurope,32.632,0.953,31.1,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0427,eastus,7.117,32.493,231.25,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0428,westeurope,42.842,8.412,360.37,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0429,westeurope,2.265,25.938,58.75,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0430,eastus,47.21,6.038,285.04,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0431,westeurope,19.371,7.967,154.33,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0432,westeurope,37.469,6.076,227.66,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0433,eastus,29.849,10.551,314.93,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0434,southeastasia,31.678,7.158,226.74,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0435,eastus,29.183,9.687,282.71,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0436,westeurope,7.631,1.756,13.4,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0437,eastus,17.584,10.889,191.48,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0438,eastus,47.343,0.745,35.28,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0439,westeurope,46.011,0.83,38.18,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0440,southeastasia,46.96,6.252,293.58,{}
2025-04-01,acct-1,sub-1,Storage,rg-prod,res-0441,southeastasia,8.303,33.719,279.97,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0442,southeastasia,39.637,0.774,30.68,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0443,southeastasia,5.582,13.689,76.41,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0444,southeastasia,10.829,3.472,37.6,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0445,southeastasia,4.183,52.465,219.46,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0446,southeastasia,4.559,2.042,9.31,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0447,eastus,8.588,18.301,157.17,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0448,eastus,18.655,9.171,171.09,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0449,southeastasia,36.828,3.317,122.16,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0450,westeurope,24.484,11.175,273.6,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0451,eastus,23.373,2.914,68.12,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0452,southeastasia,47.183,4.116,194.2,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0453,eastus,31.625,8.067,255.11,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0454,westeurope,15.787,8.474,133.78,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0455,southeastasia,1.242,271.256,336.9,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0456,eastus,1.403,193.984,272.16,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0457,southeastasia,30.119,5.743,172.96,{}
2025-04-01,acct-1,sub-1,Networking,rg-staging,res-0458,eastus,24.671,6.444,158.99,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0459,westeurope,20.874,4.207,87.81,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0460,westeurope,48.921,0.241,11.8,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0461,westeurope,10.21,5.676,57.95,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0462,westeurope,10.788,4.431,47.8,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0463,westeurope,20.517,7.048,144.6,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0464,eastus,14.556,14.071,204.82,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0465,eastus,36.679,6.329,232.13,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0466,westeurope,47.262,2.787,131.74,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0467,westeurope,49.432,1.707,84.4,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0468,eastus,9.31,25.465,237.08,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0469,westeurope,4.416,11.556,51.03,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0470,westeurope,49.123,0.093,4.58,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0471,southeastasia,7.898,26.614,210.2,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0472,westeurope,36.133,1.654,59.77,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0473,southeastasia,35.39,1.826,64.61,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0474,westeurope,1.932,38.033,73.48,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0475,eastus,15.828,3.721,58.9,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0476,eastus,10.662,4.417,47.09,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0477,southeastasia,42.194,5.498,231.99,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0478,westeurope,16.453,14.09,231.83,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0479,eastus,44.629,4.202,187.54,{}
2025-04-01,acct-1,sub-1,DB,rg-staging,res-0480,southeastasia,30.089,7.354,221.26,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0481,eastus,36.85,6.11,225.16,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0482,eastus,2.378,57.258,136.16,{}
2025-04-01,acct-1,sub-1,DB,rg-dev,res-0483,eastus,20.244,11.733,237.53,{}
2025-04-01,acct-1,sub-1,DB,rg-prod,res-0484,westeurope,12.145,15.35,186.42,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0485,southeastasia,41.076,4.632,190.28,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0486,westeurope,41.144,5.921,243.61,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0487,southeastasia,49.26,1.045,51.48,{}
2025-04-01,acct-1,sub-1,Compute,rg-dev,res-0488,eastus,42.85,2.808,120.34,{}
2025-04-01,acct-1,sub-1,Storage,rg-staging,res-0489,eastus,48.509,4.895,237.45,{}
2025-04-01,acct-1,sub-1,Networking,rg-prod,res-0490,westeurope,37.742,0.901,34.01,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0491,eastus,20.928,3.004,62.87,{}
2025-04-01,acct-1,sub-1,Networking,rg-dev,res-0492,eastus,44.962,3.993,179.54,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0493,southeastasia,11.814,0.77,9.1,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0494,eastus,12.811,1.809,23.17,{}
2025-04-01,acct-1,sub-1,Compute,rg-prod,res-0495,eastus,45.331,4.864,220.48,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0496,westeurope,27.597,12.086,333.53,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0497,westeurope,6.668,21.519,143.49,{}
2025-04-01,acct-1,sub-1,Compute,rg-staging,res-0498,eastus,48.883,0.854,41.74,{}
2025-04-01,acct-1,sub-1,Storage,rg-dev,res-0499,southeastasia,5.397,27.067,146.08,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0000,eastus,41.563,1.224,50.86,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0001,southeastasia,12.298,15.541,191.12,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0002,eastus,27.242,5.043,137.38,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0003,eastus,11.273,29.277,330.04,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0004,eastus,0.171,1585.439,271.11,{}
2025-05-01,acct-1,sub-1,DB,rg-staging,res-0005,southeastasia,3.828,36.139,138.34,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0006,westeurope,34.158,1.754,59.92,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0007,westeurope,21.651,4.115,89.09,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0008,southeastasia,43.846,1.412,61.91,{}
2025-05-01,acct-1,sub-1,Networking,rg-staging,res-0009,westeurope,3.263,76.304,248.98,{}
2025-05-01,acct-1,sub-1,Compute,rg-prod,res-0010,westeurope,3.708,4.288,15.9,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0011,southeastasia,33.853,6.444,218.14,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0012,eastus,46.049,1.037,47.73,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0013,southeastasia,49.086,2.354,115.57,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0014,eastus,1.838,31.513,57.92,{}
2025-05-01,acct-1,sub-1,DB,rg-staging,res-0015,southeastasia,13.297,3.019,40.15,{}
2025-05-01,acct-1,sub-1,Storage,rg-staging,res-0016,westeurope,47.415,5.041,239.02,{}
2025-05-01,acct-1,sub-1,Networking,rg-dev,res-0017,westeurope,47.233,5.43,256.46,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0018,westeurope,34.767,2.1,73.01,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0019,westeurope,16.334,8.75,142.93,{}
2025-05-01,acct-1,sub-1,Networking,rg-dev,res-0020,westeurope,2.934,63.732,186.99,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0021,westeurope,6.195,5.65,35.0,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0022,westeurope,35.627,3.097,110.34,{}
2025-05-01,acct-1,sub-1,Networking,rg-staging,res-0023,westeurope,39.606,5.173,204.89,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0024,eastus,23.061,6.693,154.34,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0025,eastus,23.017,4.385,100.94,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0026,westeurope,22.107,9.58,211.78,{}
2025-05-01,acct-1,sub-1,DB,rg-staging,res-0027,eastus,29.948,8.186,245.16,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0028,westeurope,29.406,2.33,68.52,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0029,eastus,39.924,8.195,327.17,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0030,southeastasia,18.509,4.303,79.65,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0031,southeastasia,48.731,3.741,182.31,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0032,southeastasia,17.55,4.839,84.92,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0033,westeurope,34.228,6.722,230.08,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0034,eastus,49.28,3.902,192.3,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0035,eastus,10.498,8.319,87.33,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0036,eastus,42.442,3.814,161.88,{}
